,Lat,Long,Incidents,closest_police_stations_distance,closest_bike_lockers_distance,closest_lcbo_distance,closest_subway_stations_distance,closest_pawn_shops_distance,closest_bike_stores_distance
5532,43.63675781360294,-79.42863012920792,1.0,1617.7086440118403,1301.9750308771977,667.2059800754504,2644.945964039774,681.4211045065796,1886.3980522810252
5533,43.63675781360294,-79.42615620346534,4.0,1601.3670836374465,1105.1198642451823,637.5131201967586,2693.2693881265473,663.7673322513559,2059.0700430339625
5534,43.63675781360294,-79.42368227772278,4.0,1609.8004906677786,909.4768118061603,490.3771844582599,2755.237721442329,704.6533836223746,1896.622454430661
5535,43.63675781360294,-79.4212083519802,15.0,1642.627318193677,716.0401189605856,392.7046946278509,2829.954746335996,795.0991640531637,1732.3674530387614
5540,43.63675781360294,-79.40883872326732,1.0,2104.1259437493895,368.9833618491337,958.3625572324252,2286.03875431892,1582.9935790243662,1102.7634920803628
5541,43.63675781360294,-79.40636479752476,19.0,2238.800502626685,547.6837123593187,1100.4109665541346,2119.3719281748095,1766.2663376448916,1047.9328198075161
5542,43.63675781360294,-79.40389087178218,24.0,2245.0682014263716,737.2064843731822,1171.867817377371,1958.8751864185242,1952.7472563991425,1029.529831435478
5543,43.63675781360294,-79.4014169460396,17.0,2151.151209978502,930.9654003031629,1095.9238700238732,1806.1940828487404,2141.5984418771327,1049.472608866669
5544,43.63675781360294,-79.39894302029703,16.0,2072.258098224877,1126.7772523319081,1011.3421541172831,1663.4820640170233,2332.2441749166373,1105.6882215732237
5546,43.63675781360294,-79.39399516881188,17.0,1966.4443080566089,1113.3304094363493,951.5362562001396,1419.8291918669702,2036.8751569065173,1276.766697407446
5671,43.63856379227941,-79.5844874509901,2.0,4345.012317330114,1645.8119157625028,667.6002565519057,3961.3329335330272,9885.528309096466,6240.9545719894695
5674,43.63856379227941,-79.57706567376238,2.0,3749.8526996086525,1103.530198203926,353.65356623594175,3362.6210526967498,9316.189273624514,5689.651503126087
5676,43.63856379227941,-79.57211782227722,2.0,3353.8104378827506,788.860009775379,556.6004952854051,2963.5171027765896,8938.764655538629,5327.811592211022
5678,43.63856379227941,-79.56716997079208,2.0,2958.626811088294,587.872907171519,901.8430726859254,2564.459253921429,8563.311514522282,4971.690666630176
5679,43.63856379227941,-79.5646960450495,2.0,2761.47221617314,571.6482607795828,952.3289519375239,2364.954910850679,8376.407128141731,4796.17374011286
5680,43.63856379227941,-79.56222211930692,3.0,2564.6987619848805,622.6252638779468,825.8942739618963,2165.4729948868744,8190.100935907866,4622.610670142816
5684,43.63856379227941,-79.55232641633663,1.0,1783.9369298258437,1195.0385846336621,761.4900814990965,1367.9658293855302,7451.7533556385515,3953.0040351409
5687,43.63856379227941,-79.5449046391089,1.0,1213.5852914189752,1745.061079959153,1157.6388513775576,771.1906142752744,6906.754912015968,3486.5577299153447
5688,43.63856379227941,-79.54243071336633,1.0,1030.6785100586653,1934.855317299166,1323.99558954728,573.241061707412,6727.119586419723,3340.4656750322283
5689,43.63856379227941,-79.53995678762377,6.0,855.2788282732957,2126.4489949307103,1498.5022998442137,377.0633457014974,6548.639335753871,3200.1577242845174
5690,43.63856379227941,-79.53748286188119,1.0,693.1091608329556,2319.396227378899,1678.6191272218555,188.27989601724832,6371.411231127099,3066.427955704602
5691,43.63856379227941,-79.53500893613861,5.0,555.871833728252,2513.385305267939,1862.7193603830942,91.77675435619152,6195.542729338892,2940.1741051339145
5698,43.63856379227941,-79.5176914559406,1.0,1157.8423300774036,3887.2954468620333,1319.6360245228177,931.7765355540753,5014.4234117437045,2359.439536825039
5715,43.63856379227941,-79.47563471831683,4.0,3804.1937281929436,5095.307417362501,980.2217593906715,1429.2166150385267,3039.903546834425,1426.238375032086
5721,43.63856379227941,-79.46079116386139,1.0,3154.32420974809,3902.354458571451,1838.0251273016809,1767.5153976870115,2663.8306228380416,1263.9485415806319
5723,43.63856379227941,-79.45584331237623,2.0,2802.225823339547,3505.4357471877856,1710.5392064204566,1915.6762187959969,2399.95252162697,983.768858505764
5724,43.63856379227941,-79.45336938663367,4.0,2631.225732291112,3307.1878908931853,1513.129291741058,1954.5852940389889,2204.4012272743394,878.8941056529824
5726,43.63856379227941,-79.44842153514851,3.0,2303.075698001436,2911.2592063157795,1120.662176339349,2073.6740532939375,1815.955351239877,787.9304068085409
5727,43.63856379227941,-79.44594760940593,2.0,2148.04264374221,2713.6611102390552,926.6020167934269,2119.507594284562,1623.6964744765544,815.2055705853609
5728,43.63856379227941,-79.44347368366337,7.0,2000.9248217720349,2516.383895021175,735.5243830896765,2182.6993910862084,1433.450810328151,887.6804732975787
5729,43.63856379227941,-79.44099975792079,5.0,1863.5977303057746,2319.5094362716204,550.5435273756486,2261.7950057253656,1246.1407590686017,995.5319319493462
5730,43.63856379227941,-79.43852583217821,10.0,1738.383235613013,2123.1497769970906,380.65400298150246,2317.7060654820725,1063.3188322504257,1128.663695130743
5732,43.63856379227941,-79.43357798069307,3.0,1535.8991075742028,1732.6746313628357,259.9764806389476,2391.769899516083,724.7696055630493,1441.7176099814396
5733,43.63856379227941,-79.4311040549505,8.0,1465.269971902887,1539.128594852729,385.3294390544703,2412.2962134650425,584.9400620619373,1612.581683905946
5734,43.63856379227941,-79.42863012920792,1.0,1419.4116841474604,1347.3593137237613,555.9379640671864,2448.9700824879624,488.5830064234789,1789.4078379432049
5735,43.63856379227941,-79.42615620346534,2.0,1400.7592171274296,1158.2496471008435,544.1891463768018,2501.081282634507,463.64470785260573,1970.591747692313
5736,43.63856379227941,-79.42368227772278,5.0,1410.39237676137,973.3510189615198,360.823505294888,2567.6900851803057,520.4940528849298,1795.6080074845597
5737,43.63856379227941,-79.4212083519802,1.0,1447.7466440117353,795.6048038649366,209.62676213724782,2647.702558482378,637.6176644539121,1621.155830747332
5738,43.63856379227941,-79.41873442623762,13.0,1510.7671729070482,631.083701859403,193.36793789298585,2711.9582022853374,788.6019882064985,1453.1946028442192
5739,43.63856379227941,-79.41626050049504,72.0,1596.4172301506776,493.20493790884143,332.47096411802386,2725.9161829448353,957.5617412150885,1294.2538759851338
5740,43.63856379227941,-79.41378657475248,4.0,1701.2824312772507,409.8053442154462,513.2063201749243,2547.0862956315445,1136.5080127581193,1148.0861697889975
5745,43.63856379227941,-79.4014169460396,17.0,1972.3387061724588,993.4583670267593,927.3766926298532,1678.2668073166906,2088.228689334665,853.521464566116
5746,43.63856379227941,-79.39894302029703,50.0,1885.983045926289,1160.6413919539061,825.7098111379754,1523.6239102442792,2278.7108114420857,921.7640415724192
5747,43.63856379227941,-79.39646909455446,55.0,1817.5322663188963,1032.2565514714092,763.7126529656484,1380.5680788061622,2100.6010657688157,1024.9337651366352
5748,43.63856379227941,-79.39399516881188,12.0,1769.0659797938208,929.359384743178,751.2712575301427,1253.0740911695304,1926.7109380898194,1081.780159164967
5749,43.63856379227941,-79.3915212430693,6.0,1742.2527815826481,861.1354566849758,790.7282406108577,1146.3460181769776,1758.2927990356977,1149.2588580542383
5750,43.63856379227941,-79.38904731732673,15.0,1738.0950726015915,836.1159095162269,782.2440203168086,1005.3203828348958,1597.0787152247597,1245.4040189708182
5751,43.63856379227941,-79.38657339158416,24.0,1756.7537164563448,858.0882734348739,624.9158850865305,882.0539014196313,1445.4810984169292,1364.1678985811202
5752,43.63856379227941,-79.38409946584159,51.0,1797.518336908069,923.7051945875495,498.8276231428873,790.6076109686015,1306.8508397368155,1478.336029062429
5753,43.63856379227941,-79.38162554009901,52.0,1858.9352153810166,1024.6156444316111,432.2419576783333,742.8277060087946,1185.7448955326745,1571.4083106994294
5767,43.63856379227941,-79.34699057970298,1.0,1936.6546813178963,3419.2554114017735,2044.7417029488354,2007.893612107038,2355.2306114048674,3141.7906727727986
5770,43.63856379227941,-79.33956880247524,1.0,2361.9147018794565,3954.05781845488,2431.858977130419,2138.2370983095816,2563.9743699139244,3195.4228244331116
5874,43.640369770955886,-79.58201352524752,3.0,4129.603650594561,1394.2053043825356,397.52718499139337,3771.6244536003064,9635.645018269708,5981.9520839249735
5875,43.640369770955886,-79.57953959950495,1.0,3930.3641249616094,1202.8510554367554,226.18129445672687,3572.6109091289454,9444.663482173655,5795.805077404239
5879,43.640369770955886,-79.56964389653466,2.0,3133.8840211871666,505.8940278892289,648.5471797866678,2777.4316373940587,8684.603840562833,5061.4701032199855
5884,43.640369770955886,-79.55727426782178,1.0,2140.3599498260646,748.5466421282945,886.6851354299669,1787.6156329737287,7745.3593198559,4176.716266664047
5888,43.640369770955886,-79.54737856485148,3.0,1350.3823660190424,1496.085979520553,1149.6199279263092,1007.6214382608446,7005.6484458513305,3512.862428454144
5891,43.640369770955886,-79.53995678762377,2.0,769.4778845209809,2081.703935994298,1600.0308488647013,465.76381322470377,6460.027383493379,3057.4777902775754
5893,43.640369770955886,-79.53500893613861,1.0,411.8258020714789,2475.63282166642,1945.321650683364,288.42007866813225,6101.816217986501,2784.2113006028108
5896,43.640369770955886,-79.52758715891089,2.0,365.4444474151435,3069.0942645145446,1793.0454933623696,608.4143885340139,5574.938532149635,2440.2563326173654
5898,43.640369770955886,-79.52263930742573,1.0,712.7254532042418,3465.7633096089457,1457.2786188567352,573.1804815486063,5232.28155474286,2270.50949862568
5903,43.640369770955886,-79.51026967871287,1.0,1684.8334541199504,4459.433313671276,888.6896046342637,871.126538601416,4417.345095845397,2133.153756700609
5917,43.640369770955886,-79.47563471831683,4.0,3614.235144856791,5114.899450141019,1165.4871116475633,1254.0147724656788,2844.1691335851046,1225.6321655874815
5922,43.640369770955886,-79.46326508960396,1.0,3255.1392159712104,4125.3345814080685,1560.5319716837803,1525.813053477642,2626.82623956377,1325.1512445932497
5925,43.640369770955886,-79.45584331237623,6.0,2707.5018984952767,3533.911152630447,1694.1938789702865,1717.3831531797266,2282.0429471874777,831.7899477783807
5926,43.640369770955886,-79.45336938663367,3.0,2530.1133670809704,3337.3613010683175,1494.633010888194,1760.6784716217035,2171.209036194926,704.6517227455541
5927,43.640369770955886,-79.45089546089109,6.0,2356.281349026978,3141.1996615429607,1295.0898127642793,1824.8966011771024,1973.1904378560314,617.1563019746962
5928,43.640369770955886,-79.44842153514851,6.0,2186.854125810859,2945.5037965068163,1095.5739398597095,1876.8102352025958,1775.529363831191,587.2972576467153
5929,43.640369770955886,-79.44594760940593,3.0,2022.9387450887727,2750.3731309784703,896.1036443319398,1927.329568320621,1578.3601404170217,623.4120270512065
5930,43.640369770955886,-79.44347368366337,7.0,1865.9883152926482,2555.937117338818,696.7180739275511,1996.6109563224566,1381.8933163349836,715.580435150463
5932,43.640369770955886,-79.43852583217821,7.0,1581.207744286899,2169.8954488940626,298.88006003243356,2119.947687082751,992.7348744636201,998.9724315590687
5933,43.640369770955886,-79.43605190643564,10.0,1459.072391221899,1978.842031066688,104.05850870866917,2164.208855776711,801.8774969856653,1166.3720138664921
5934,43.640369770955886,-79.43357798069307,3.0,1355.4510630854759,1789.661352252805,109.64445426719631,2191.5314938265365,616.5911975120403,1342.6055814093497
5935,43.640369770955886,-79.4311040549505,5.0,1274.8662500936757,1603.0165860790444,304.81222028412986,2213.914430100962,443.90774405885816,1524.612782359373
5936,43.640369770955886,-79.42863012920792,16.0,1221.8843466713436,1419.908110751784,503.48180007942545,2253.817474141481,305.9667653476192,1710.551618913124
5937,43.640369770955886,-79.42615620346534,38.0,1200.1665665957064,1241.901106947185,516.1243909185972,2310.3330056698123,264.32826887155505,1899.2677170955499
5938,43.640369770955886,-79.42368227772278,32.0,1211.3955788583535,1071.5410048364274,316.9244898652569,2382.279008554871,354.70466861660714,1712.2392136837548
5940,43.640369770955886,-79.41873442623762,21.0,1326.906650832343,773.9967732664093,87.41549806208383,2516.629114778311,690.4954207369603,1348.8376042264613
5941,43.640369770955886,-79.41626050049504,14.0,1423.6586003691282,666.378360909859,284.22712930958136,2571.366424150415,878.5251741724134,1175.8803103111063
5942,43.640369770955886,-79.41378657475248,13.0,1540.3270400252636,607.249277375915,483.3469439088126,2454.6653501021065,1070.757317327768,1012.7753723430242
5943,43.640369770955886,-79.4113126490099,13.0,1672.7498316260364,610.8565298375577,571.9533063793035,2279.697502787335,1265.277905680229,865.1134231005952
5944,43.640369770955886,-79.40883872326732,2.0,1817.4866263436882,676.1968392419545,653.6466077954285,2101.157772320884,1461.1732680347554,742.1700239428429
5945,43.640369770955886,-79.40636479752476,10.0,1971.8276554980982,788.0615971265966,779.144358681887,1918.507792881409,1657.9561676924118,657.9508217415081
5946,43.640369770955886,-79.40389087178218,19.0,1909.4938843467999,929.807746953581,771.9582402692492,1739.587878520563,1855.3442220696868,628.2277079249739
5948,43.640369770955886,-79.39894302029703,4.0,1702.9779756607004,1025.573914782778,649.0794018426634,1398.6460119007488,2199.1718583752263,746.5085943095161
5950,43.640369770955886,-79.39399516881188,35.0,1572.5168290125682,753.9474507926913,551.2888500304072,1097.7240211099042,1831.9643225793182,889.3182930856497
5951,43.640369770955886,-79.3915212430693,1.0,1542.291253876659,668.0462754783814,603.9538242916601,974.1253576966551,1653.931799351323,970.2732229079743
5954,43.640369770955886,-79.38409946584159,13.0,1604.4574997455722,746.9668619738733,342.14285531334866,607.5498979605436,1162.668221882118,1298.2846006679463
5955,43.640369770955886,-79.38162554009901,26.0,1672.9749266433432,868.65386448943,234.6650862808706,543.9224938886256,1024.6649579313653,1403.3463814027111
5956,43.640369770955886,-79.37915161435643,34.0,1761.5570859757902,1015.3065169609686,269.7522255821558,549.7957712509209,909.8159702554765,1527.383679330331
5957,43.640369770955886,-79.37667768861387,14.0,1746.110389151794,1177.6344313549396,412.501411981869,623.2078390766624,827.8151155486116,1666.1639826466617
5971,43.640369770955886,-79.34204272821782,1.0,2080.502429560819,3690.1350938376977,2190.211578124129,1883.884292180293,2379.8361187895343,2966.010958743023
6078,43.64217574963235,-79.57706567376238,1.0,3723.2122119711935,960.1627255037771,58.44748013153252,3396.556148299917,9195.859322833478,5537.6577892885925
6079,43.64217574963235,-79.5745917480198,3.0,3523.6164733150185,764.4256917550665,236.4987340867307,3199.1292203428725,9004.402868188834,5350.949492157168
6095,43.64217574963235,-79.53500893613861,9.0,332.7630390774074,2453.7591113392127,2044.3466264214635,488.3371090923272,6013.326535082179,2634.3053878567653
6098,43.64217574963235,-79.52758715891089,1.0,273.279111767649,3051.4614445105044,1704.432527297369,433.7624251365401,5477.961190471377,2267.738325037723
6105,43.64217574963235,-79.51026967871287,1.0,1667.247602668182,4447.2811118482905,692.7625566015696,671.5796984184548,4294.345513101912,1933.4355862676903
6106,43.64217574963235,-79.5077957529703,1.0,1866.7907687369504,4646.755178808419,672.4561033100979,723.1090187899406,4136.141177828765,1963.7224945025114
6109,43.64217574963235,-79.50037397574258,1.0,2465.487221286649,5245.239553566201,920.3934965401259,976.8397875035345,3685.7027749703116,2165.2506795956933
6128,43.64217574963235,-79.45336938663367,2.0,2441.3361249498635,3379.2000556382477,1483.895085282343,1568.469718559794,2010.9327376138144,548.7594752330864
6129,43.64217574963235,-79.45089546089109,3.0,2260.6936247252606,3185.6217510303736,1304.6707091721435,1640.228424618846,1928.3956212121657,430.6834993778698
6130,43.64217574963235,-79.44842153514851,10.0,2083.513353498152,2992.8379374304022,1106.889597467066,1680.8428806251245,1757.2247879419224,386.6853005749245
